seed,episode_idx,within_regime,regime,negative_control,harmful_high_N,lambda_cost,runtime_per_step_ms,runtime_overhead_ms,scorer_family,policy,score_source,N,K,expected_real_utility,runtime_ms,latency_adjusted_utility
3,107,2,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,adaptive_ats,score,1,2,0.683986444371385,0.04,0.683958444371385
3,108,3,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_low_N,score,4,16,0.7958787415129817,1.28,0.7949827415129816
3,108,3,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_high_N,score,96,16,0.6203216840830765,30.72,0.5988176840830766
3,108,3,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,oracle_high_N,oracle,96,16,1.8607831195919362,30.72,1.8392791195919362
3,108,3,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,audit_then_sample,score,4,2,0.7958787415129817,0.16,0.7957667415129817
3,108,3,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,adaptive_ats,score,1,2,0.9917455856108832,0.04,0.9917175856108832
3,109,4,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_low_N,score,4,16,0.7379521517891452,1.28,0.7370561517891452
3,109,4,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_high_N,score,96,16,0.5495604779154781,30.72,0.5280564779154782
3,109,4,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,oracle_high_N,oracle,96,16,1.7506000526124632,30.72,1.7290960526124632
3,109,4,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,audit_then_sample,score,4,2,0.7379521517891452,0.16,0.7378401517891452
3,109,4,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,adaptive_ats,score,1,2,0.9786737463926762,0.04,0.9786457463926762
3,110,0,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_low_N,score,4,16,1.2827185135685095,1.28,1.2818225135685095
3,110,0,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_high_N,score,96,16,1.2827185135685095,30.72,1.2612145135685096
3,110,0,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,oracle_high_N,oracle,96,16,1.2827185135685095,30.72,1.2612145135685096
3,110,0,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,audit_then_sample,score,4,2,1.2827185135685095,0.16,1.2826065135685096
3,110,0,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,adaptive_ats,score,1,2,1.2827185135685095,0.04,1.2826905135685096
3,111,1,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_low_N,score,4,16,1.4352624264654041,1.28,1.4343664264654041
3,111,1,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_high_N,score,96,16,1.4352624264654041,30.72,1.4137584264654042
3,111,1,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,oracle_high_N,oracle,96,16,1.435262426465404,30.72,1.413758426465404
3,111,1,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,audit_then_sample,score,4,2,1.4352624264654041,0.16,1.4351504264654042
3,111,1,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,adaptive_ats,score,1,2,1.4352624264654046,0.04,1.4352344264654047
3,112,2,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_low_N,score,4,16,1.340389631990581,1.28,1.339493631990581
3,112,2,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_high_N,score,96,16,1.340389631990581,30.72,1.318885631990581
3,112,2,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,oracle_high_N,oracle,96,16,1.340389631990581,30.72,1.318885631990581
3,112,2,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,audit_then_sample,score,4,2,1.340389631990581,0.16,1.3402776319905811
3,112,2,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,adaptive_ats,score,1,2,1.3403896319905808,0.04,1.340361631990581
3,113,3,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_low_N,score,4,16,1.3026512928724516,1.28,1.3017552928724516
3,113,3,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_high_N,score,96,16,1.302651292872452,30.72,1.281147292872452
3,113,3,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,oracle_high_N,oracle,96,16,1.3026512928724523,30.72,1.2811472928724523
3,113,3,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,audit_then_sample,score,4,2,1.3026512928724516,0.16,1.3025392928724517
3,113,3,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,adaptive_ats,score,1,2,1.3026512928724523,0.04,1.3026232928724524
3,114,4,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_low_N,score,4,16,1.1273462359691477,1.28,1.1264502359691477
3,114,4,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_high_N,score,96,16,1.1273462359691475,30.72,1.1058422359691475
3,114,4,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,oracle_high_N,oracle,96,16,1.1273462359691475,30.72,1.1058422359691475
3,114,4,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,audit_then_sample,score,4,2,1.1273462359691477,0.16,1.1272342359691478
3,114,4,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,adaptive_ats,score,1,2,1.1273462359691477,0.04,1.1273182359691478
3,115,0,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_low_N,score,4,16,1.1079048893264554,7.58,1.0169448893264554
3,115,0,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_high_N,score,96,16,1.1639547518450382,147.42000000000002,-0.605085248154962
3,115,0,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,oracle_high_N,oracle,96,16,1.1639627412432558,147.42000000000002,-0.6050772587567443
3,115,0,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,audit_then_sample,score,4,2,1.1079048893264554,2.26,1.0807848893264553
3,115,0,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,adaptive_ats,score,1,2,1.0603106618415623,1.69,1.0400306618415622
3,116,1,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_low_N,score,4,16,1.0806578848429482,7.58,0.9896978848429482
3,116,1,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_high_N,score,96,16,1.1125007476387117,147.42000000000002,-0.6565392523612885
3,116,1,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,oracle_high_N,oracle,96,16,1.1125414023599933,147.42000000000002,-0.6564985976400068
3,116,1,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,audit_then_sample,score,4,2,1.0806578848429482,2.26,1.0535378848429482
3,116,1,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,adaptive_ats,score,1,2,1.0508292256916818,1.69,1.0305492256916817
3,117,2,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_low_N,score,4,16,1.155544139220321,7.58,1.064584139220321
3,117,2,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_high_N,score,96,16,1.1901576731520676,147.42000000000002,-0.5788823268479326
3,117,2,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,oracle_high_N,oracle,96,16,1.190237861090503,147.42000000000002,-0.5788021389094973
3,117,2,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,audit_then_sample,score,4,2,1.155544139220321,2.26,1.128424139220321
3,117,2,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,adaptive_ats,score,1,2,1.0840601286028655,1.69,1.0637801286028654
3,118,3,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_low_N,score,4,16,1.1456836140855997,7.58,1.0547236140855998
3,118,3,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_high_N,score,96,16,1.1831891842017637,147.42000000000002,-0.5858508157982365
3,118,3,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,oracle_high_N,oracle,96,16,1.1846729163528582,147.42000000000002,-0.584367083647142
3,118,3,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,audit_then_sample,score,4,2,1.1456836140855997,2.26,1.1185636140855997
3,118,3,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,adaptive_ats,score,1,2,1.0877416991870141,1.69,1.067461699187014
3,119,4,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_low_N,score,4,16,1.06839388047024,7.58,0.9774338804702399
3,119,4,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_high_N,score,96,16,1.1036548322852653,147.42000000000002,-0.6653851677147349
3,119,4,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,oracle_high_N,oracle,96,16,1.1037580344799278,147.42000000000002,-0.6652819655200723
3,119,4,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,audit_then_sample,score,4,2,1.06839388047024,2.26,1.04127388047024
3,119,4,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,adaptive_ats,score,1,2,1.010875465963285,1.69,0.9905954659632851
3,120,0,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_low_N,score,4,16,1.3022049689390036,1.28,1.3013089689390036
3,120,0,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_high_N,score,96,16,1.2731148237899994,30.72,1.2516108237899994
3,120,0,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,oracle_high_N,oracle,96,16,1.6772881066139953,30.72,1.6557841066139953
3,120,0,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,audit_then_sample,score,4,2,1.3022049689390036,0.16,1.3020929689390037
3,120,0,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,adaptive_ats,score,1,2,1.001695240803338,0.04,1.001667240803338
3,121,1,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_low_N,score,4,16,1.3387516440965785,1.28,1.3378556440965785
3,121,1,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_high_N,score,96,16,1.2983937232922842,30.72,1.2768897232922842
3,121,1,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,oracle_high_N,oracle,96,16,1.6711117195822125,30.72,1.6496077195822125
3,121,1,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,audit_then_sample,score,4,2,1.3387516440965785,0.16,1.3386396440965787
3,121,1,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,adaptive_ats,score,1,2,1.1193217182778916,0.04,1.1192937182778917
3,122,2,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_low_N,score,4,16,1.4051862148446845,1.28,1.4042902148446845
3,122,2,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_high_N,score,96,16,1.3647006497345209,30.72,1.343196649734521
3,122,2,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,oracle_high_N,oracle,96,16,1.7409524120016253,30.72,1.7194484120016253
3,122,2,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,audit_then_sample,score,4,2,1.4051862148446845,0.16,1.4050742148446846
3,122,2,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,adaptive_ats,score,1,2,1.1444529854986387,0.04,1.1444249854986388
3,123,3,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_low_N,score,4,16,1.2929054974499914,1.28,1.2920094974499914
3,123,3,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_high_N,score,96,16,1.219252049270024,30.72,1.197748049270024
3,123,3,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,oracle_high_N,oracle,96,16,1.7114361697604314,30.72,1.6899321697604315
3,123,3,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,audit_then_sample,score,4,2,1.2929054974499914,0.16,1.2927934974499915
3,123,3,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,adaptive_ats,score,1,2,1.0542912698398172,0.04,1.0542632698398173
3,124,4,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_low_N,score,4,16,1.4422149131393491,1.28,1.4413189131393491
3,124,4,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,fixed_high_N,score,96,16,1.4138843861029353,30.72,1.3923803861029354
3,124,4,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,oracle_high_N,oracle,96,16,1.7760587823585858,30.72,1.7545547823585859
3,124,4,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,audit_then_sample,score,4,2,1.4422149131393491,0.16,1.4421029131393492
3,124,4,calibration_drift,True,True,0.0007,0.02,0.0,calibration-drift-tail,adaptive_ats,score,1,2,1.18199577488451,0.04,1.18196777488451
3,125,0,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.1405752410191135,1.28,1.1396792410191134
3,125,0,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.1290280339946874,30.72,1.1075240339946875
3,125,0,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.5018040120122937,30.72,1.4803000120122938
3,125,0,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.1405752410191135,0.16,1.1404632410191136
3,125,0,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.035448081770963,0.04,1.0354200817709631
3,126,1,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.3041589450168782,1.28,1.3032629450168782
3,126,1,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.7653109598767533,30.72,1.7438069598767534
3,126,1,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.8739930721289446,30.72,1.8524890721289446
3,126,1,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.3041589450168782,0.16,1.3040469450168783
3,126,1,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.1795925678983759,0.04,1.179564567898376
3,127,2,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.2673046564903911,1.28,1.2664086564903911
3,127,2,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.1054070111122134,30.72,1.0839030111122134
3,127,2,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.7300484006023837,30.72,1.7085444006023838
3,127,2,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.2673046564903911,0.16,1.2671926564903913
3,127,2,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.2225283777528728,0.04,1.222500377752873
3,128,3,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.1427821847966415,1.28,1.1418861847966415
3,128,3,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.1156184827194104,30.72,1.0941144827194105
3,128,3,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.6672256793936053,30.72,1.6457216793936054
3,128,3,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.1427821847966415,0.16,1.1426701847966416
3,128,3,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,0.9883625645225249,0.04,0.9883345645225249
3,129,4,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.2712770801355735,1.28,1.2703810801355735
3,129,4,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.3172318137676422,30.72,1.2957278137676422
3,129,4,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.8060402034988219,30.72,1.784536203498822
3,129,4,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.2712770801355735,0.16,1.2711650801355736
3,129,4,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.1025181125955033,0.04,1.1024901125955033
3,130,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.5793265029082024,1.28,1.5784305029082024
3,130,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.862670628508186,30.72,1.841166628508186
3,130,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8626839896717255,30.72,1.8411799896717256
3,130,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.5793265029082024,0.16,1.5792145029082025
3,130,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.29755087125373,0.04,1.2975228712537301
3,131,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.5600699581874526,1.28,1.5591739581874526
3,131,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7657446053909749,30.72,1.744240605390975
3,131,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.7684548949646122,30.72,1.7469508949646122
3,131,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.5600699581874526,0.16,1.5599579581874528
3,131,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.2823466454729435,0.04,1.2823186454729436
3,132,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.393071232891924,1.28,1.392175232891924
3,132,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7741375329598983,30.72,1.7526335329598983
3,132,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.774288233169919,30.72,1.752784233169919
3,132,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.393071232891924,0.16,1.392959232891924
3,132,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.0848510871034471,0.04,1.0848230871034472
3,133,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4088329140033167,1.28,1.4079369140033167
3,133,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7592834590246436,30.72,1.7377794590246436
3,133,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.7593192257930874,30.72,1.7378152257930874
3,133,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4088329140033167,0.16,1.4087209140033168
3,133,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.142308624368562,0.04,1.1422806243685621
3,134,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.381712626114076,1.28,1.380816626114076
3,134,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7717572498337657,30.72,1.7502532498337657
3,134,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.7717717482403614,30.72,1.7502677482403615
3,134,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.381712626114076,0.16,1.381600626114076
3,134,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.0478915076381472,0.04,1.0478635076381473
4,135,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.53557585107306,1.28,1.53467985107306
4,135,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.875052529484452,30.72,1.853548529484452
4,135,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8762394002920844,30.72,1.8547354002920844
4,135,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.53557585107306,0.16,1.53546385107306
4,135,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.1837294095737465,0.04,1.1837014095737466
4,136,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4676132299858728,1.28,1.4667172299858728
4,136,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7671428315808217,30.72,1.7456388315808218
4,136,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.7671438416797856,30.72,1.7456398416797856
4,136,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4676132299858728,0.16,1.467501229985873
4,136,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.2105438166793725,0.04,1.2105158166793726
4,137,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.5117326193612135,1.28,1.5108366193612135
4,137,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.804070042974999,30.72,1.782566042974999
4,137,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8134740196879786,30.72,1.7919700196879786
4,137,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.5117326193612135,0.16,1.5116206193612136
4,137,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.2124286372042936,0.04,1.2124006372042937
4,138,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.3727733303280387,1.28,1.3718773303280387
4,138,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.8136437305062603,30.72,1.7921397305062603
4,138,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8136505299165366,30.72,1.7921465299165367
4,138,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.3727733303280387,0.16,1.3726613303280388
4,138,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.0358020951864277,0.04,1.0357740951864278
4,139,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.5105945048883278,1.28,1.5096985048883278
4,139,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.852820738235983,30.72,1.831316738235983
4,139,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8532150631214948,30.72,1.8317110631214948
4,139,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.5105945048883278,0.16,1.510482504888328
4,139,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.223794264259979,0.04,1.2237662642599791
4,140,0,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.1889885726813938,1.28,1.1880925726813938
4,140,0,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.3626905372658693,30.72,1.3411865372658693
4,140,0,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.6666386192146447,30.72,1.6451346192146448
4,140,0,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.1889885726813938,0.16,1.188876572681394
4,140,0,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.0419914958687604,0.04,1.0419634958687605
4,141,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.3725860673126837,1.28,1.3716900673126837
4,141,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.574297972794208,30.72,1.552793972794208
4,141,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.838204005016441,30.72,1.816700005016441
4,141,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.3725860673126837,0.16,1.3724740673126838
4,141,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.2260109412718627,0.04,1.2259829412718628
4,142,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.3663238178504602,1.28,1.3654278178504602
4,142,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.443164255036201,30.72,1.421660255036201
4,142,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.7579690866574051,30.72,1.7364650866574052
4,142,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.3663238178504602,0.16,1.3662118178504603
4,142,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.1336943914991089,0.04,1.133666391499109
4,143,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.3253301188610247,1.28,1.3244341188610247
4,143,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.6397782637369422,30.72,1.6182742637369423
4,143,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.8316175548814242,30.72,1.8101135548814242
4,143,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.3253301188610247,0.16,1.3252181188610248
4,143,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.1335478202497737,0.04,1.1335198202497738
4,144,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.155426017383506,1.28,1.154530017383506
4,144,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.3882130350363897,30.72,1.3667090350363897
