seed,sampler,regime,scorer,N,K,exact_selected_real,exact_selected_normalized_progress,exact_selected_final_progress,exact_selected_success,exact_selected_negative_final_distance
4,consistency_1step,fetch_aligned,uncertainty_aware_critic,1,1,-0.031971449355287826,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,consistency_1step,fetch_aligned,uncertainty_aware_critic,2,1,-0.031688671944045496,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,consistency_1step,fetch_aligned,uncertainty_aware_critic,4,1,-0.031460454793611585,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,consistency_1step,fetch_aligned,uncertainty_aware_critic,8,1,-0.03159875328667093,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,1,1,-0.048230546184085975,0.0,-0.0399881347530628,0.0,-0.18438047705803254
4,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,2,1,-0.05544589272646525,0.0,-0.0684268640318459,0.0,-0.18955233315431727
4,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,4,1,-0.06260700040647767,0.0,-0.10443564538375212,0.0,-0.1961830349178594
4,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,8,1,-0.06884794315638894,0.0,-0.13796538390903149,0.0,-0.20258215426841378
4,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,1,1,-0.048230546184085975,0.0,-0.0399881347530628,0.0,-0.18438047705803254
4,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,2,1,-0.049066843987734865,0.0,-0.05001228874744143,0.0,-0.18655203759606562
4,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,4,1,-0.04842867948234539,0.0,-0.0563817548528929,0.0,-0.1877940933078666
4,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,8,1,-0.04531446222498555,0.0,-0.045787925236337575,0.0,-0.18579403132356923
4,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,1,1,-0.04823054618408598,0.0,-0.0399881347530628,0.0,-0.18438047705803254
4,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,2,1,-0.04639871990312694,0.0,-0.025558534389042733,0.0,-0.18153605329398023
4,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,4,1,-0.0465102015670709,0.0,-0.020965593569659723,0.0,-0.18068917139528504
4,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,8,1,-0.047565172763697865,0.0,-0.01644306815816171,0.0,-0.18005654369930302
4,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,1,-0.04823054618408598,0.0,-0.0399881347530628,0.0,-0.18438047705803254
4,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,1,-0.0410744157883745,0.0,-0.01154940547427969,0.0,-0.1792086209617478
4,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,1,-0.03647180449524201,0.0,-0.001313502143349657,0.0,-0.17738555078088636
4,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,1,-0.033428026626695743,0.0,-2.358884720947477e-05,0.0,-0.1771512307690826
4,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,1,1,-0.04823054618408598,0.0,-0.0399881347530628,0.0,-0.18438047705803254
4,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,2,1,-0.04999375834424763,0.0,-0.03248099754979001,0.0,-0.18308206784276293
4,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,4,1,-0.04932991273780299,0.0,-0.013703171273845028,0.0,-0.1796943066307366
4,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,8,1,-0.04933941787576609,0.0,-0.0018593927911027578,0.0,-0.17749701095881687
4,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,1,1,-0.04823054618408598,0.0,-0.0399881347530628,0.0,-0.18438047705803254
4,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,2,1,-0.041015199641706704,0.0,-0.01154940547427969,0.0,-0.1792086209617478
4,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,4,1,-0.03637247133181359,0.0,-0.001313502143349657,0.0,-0.17738555078088636
4,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,8,1,-0.03329216686720627,0.0,-2.358884720947477e-05,0.0,-0.1771512307690826
4,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,1,1,-0.048230546184085975,0.0,-0.0399881347530628,0.0,-0.18438047705803254
4,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,2,1,-0.04880866885022012,0.0,-0.04640072905922518,0.0,-0.18563129925598423
4,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,4,1,-0.0525202646666888,0.0,-0.07144608363073429,0.0,-0.1905308939666384
4,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,8,1,-0.05879758030069567,0.0,-0.11123260310383404,0.0,-0.1981445483691893
4,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,1,1,-0.048230546184085975,0.0,-0.0399881347530628,0.0,-0.18438047705803254
4,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,2,1,-0.044735036899714885,0.0,-0.02161405995534005,0.0,-0.18102980700350102
4,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,4,1,-0.044881845556977995,0.0,-0.02513605462621593,0.0,-0.18185344839261655
4,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,8,1,-0.04650978624495435,0.0,-0.03876372203341943,0.0,-0.1844665282717639
4,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,1,1,-0.0018899885068349364,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,2,1,-0.002114532667523853,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,4,1,-0.00233588033113363,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,8,1,-0.0025171626851801603,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,diffusion_internal_score,1,1,-0.0018899885068349366,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,diffusion_internal_score,2,1,-0.001889150713882081,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,diffusion_internal_score,4,1,-0.0019195197322321104,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,diffusion_internal_score,8,1,-0.0019220120772762354,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,goal_progress_heuristic,1,1,-0.0018899885068349366,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,goal_progress_heuristic,2,1,-0.0019306647606827142,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,goal_progress_heuristic,4,1,-0.001965257875879627,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,goal_progress_heuristic,8,1,-0.0019514611016149756,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,1,1,-0.0018899885068349366,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,2,1,-0.0016744556495311182,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,4,1,-0.00154721497970484,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,8,1,-0.0014822483280168368,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,1,1,-0.0018899885068349364,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,2,1,-0.002072486486287149,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,4,1,-0.0022595448044024544,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,8,1,-0.0023846819788742994,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,1,1,-0.0018899885068349366,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,2,1,-0.0016654443461460195,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,4,1,-0.0015222490424651788,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,8,1,-0.0014328867033967347,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,random_sample_selection,1,1,-0.0018899885068349366,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,random_sample_selection,2,1,-0.0018854295493426247,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,random_sample_selection,4,1,-0.001863611395433217,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,random_sample_selection,8,1,-0.001838464809626849,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,1,1,-0.0018899885068349366,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,2,1,-0.0017983656314524336,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,4,1,-0.0016980787525741829,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,8,1,-0.0016154791452254284,0.0,-8.161053873533617e-15,0.0,-0.1688317450421782
4,ddim_eps,fetch_aligned,anti_oracle_negative_control,1,1,-0.03050517876943298,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,anti_oracle_negative_control,1,8,-0.029555014173193252,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,anti_oracle_negative_control,2,1,-0.033224656234188354,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,anti_oracle_negative_control,2,8,-0.03261598860224433,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,anti_oracle_negative_control,4,1,-0.03582118321365712,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,anti_oracle_negative_control,4,8,-0.03483588753578908,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,anti_oracle_negative_control,8,1,-0.037976501477275375,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,anti_oracle_negative_control,8,8,-0.036215315520948595,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,diffusion_internal_score,1,1,-0.03050517876943298,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,diffusion_internal_score,1,8,-0.029555014173193252,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,diffusion_internal_score,2,1,-0.029331765323880783,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,diffusion_internal_score,2,8,-0.02946354103585429,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,diffusion_internal_score,4,1,-0.02840184289496737,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,diffusion_internal_score,4,8,-0.029857999968423546,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,diffusion_internal_score,8,1,-0.02812234830335232,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,diffusion_internal_score,8,8,-0.03081659361022554,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,goal_progress_heuristic,1,1,-0.03050517876943298,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,goal_progress_heuristic,1,8,-0.029555014173193252,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,goal_progress_heuristic,2,1,-0.030001219163341794,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,goal_progress_heuristic,2,8,-0.02952581045528598,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,goal_progress_heuristic,4,1,-0.028918470096933074,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,goal_progress_heuristic,4,8,-0.02894276993077904,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,goal_progress_heuristic,8,1,-0.027672879589418775,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,goal_progress_heuristic,8,8,-0.02811273844266504,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,1,-0.030505178769432973,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,8,-0.029555014173193252,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,2,1,-0.027852630739414172,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,2,8,-0.02652715961138753,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,4,1,-0.02613072725905761,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,4,8,-0.023817749853870248,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,8,1,-0.025044201346535094,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,8,8,-0.021793985771679864,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,misaligned_speed_scorer,1,1,-0.03050517876943298,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,misaligned_speed_scorer,1,8,-0.029555014173193252,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,misaligned_speed_scorer,2,1,-0.03213103050987271,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,misaligned_speed_scorer,2,8,-0.03178775332868444,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,misaligned_speed_scorer,4,1,-0.03383291268876788,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,misaligned_speed_scorer,4,8,-0.03359423128073449,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,misaligned_speed_scorer,8,1,-0.03599187414766831,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,misaligned_speed_scorer,8,8,-0.034681345213752234,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,oracle_real_utility_selector,1,1,-0.03050517876943298,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,oracle_real_utility_selector,1,8,-0.029555014173193252,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,oracle_real_utility_selector,2,1,-0.0277857013046776,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,oracle_real_utility_selector,2,8,-0.026494039744142172,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,oracle_real_utility_selector,4,1,-0.02597689668182629,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,oracle_real_utility_selector,4,8,-0.0237923385854845,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,oracle_real_utility_selector,8,1,-0.02490170518949303,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,oracle_real_utility_selector,8,8,-0.021791237336730135,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,random_sample_selection,1,1,-0.03050517876943298,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,random_sample_selection,1,8,-0.029555014173193252,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,random_sample_selection,2,1,-0.03117308594286787,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,random_sample_selection,2,8,-0.03057513276736287,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,random_sample_selection,4,1,-0.030837245403093943,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,random_sample_selection,4,8,-0.03165802044949529,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,random_sample_selection,8,1,-0.030164151379333686,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,random_sample_selection,8,8,-0.032607369358410514,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,uncertainty_aware_critic,1,1,-0.03050517876943298,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,uncertainty_aware_critic,1,8,-0.029555014173193252,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,uncertainty_aware_critic,2,1,-0.029913901463154428,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,uncertainty_aware_critic,2,8,-0.0288532053927615,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,uncertainty_aware_critic,4,1,-0.030248632674341747,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,uncertainty_aware_critic,4,8,-0.02834764749200118,0.0,-2.300608489855038e-14,0.0,-0.10953326824968868
4,ddim_eps,fetch_aligned,uncertainty_aware_critic,8,1,-0.030521973386870835,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_aligned,uncertainty_aware_critic,8,8,-0.028313259989360937,0.0,-2.300608489855038e-14,0.0,-0.10953326824968869
4,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,1,1,-0.05258146685110541,0.0,-0.08452063214427974,0.0,-0.19350978388607576
4,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,1,8,-0.04996096041045611,7.401087306488377e-05,-0.05105599394537169,0.0,-0.18632635070872214
4,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,2,1,-0.062492705560038525,0.0,-0.13295191850139065,0.0,-0.20300703102220638
4,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,2,8,-0.057844044664466375,0.00012026766873043612,-0.09156177282883333,0.0,-0.19357126200633637
4,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,4,1,-0.07246340093476168,0.0,-0.18651611591674375,0.0,-0.21369839242352207
4,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,4,8,-0.06643100530384888,0.00015973049753261048,-0.15115471613336226,0.0,-0.2041615591460074
4,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,8,1,-0.08007440901351191,0.0,-0.23017417802274434,0.0,-0.22272143235385453
4,ddim_eps,fetch_high_temp_misaligned,anti_oracle_negative_control,8,8,-0.07452154762691772,0.00014417081283644065,-0.2217196250290645,0.0,-0.21659033562908547
4,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,1,1,-0.05258146685110541,0.0,-0.08452063214427974,0.0,-0.19350978388607576
4,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,1,8,-0.04996096041045611,7.401087306488377e-05,-0.051055993945371685,0.0,-0.18632635070872214
4,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,2,1,-0.05327443208195426,0.0,-0.07982561933647643,0.0,-0.19237252651338346
4,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,2,8,-0.046963124254886,9.25135913311047e-06,-0.023479507301064854,0.0,-0.18112460835721192
4,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,4,1,-0.05209765707919487,0.0,-0.07337170316351087,0.0,-0.19101507491218186
4,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,4,8,-0.04482488814829364,1.445524864548511e-07,-0.0054983744777755686,0.0,-0.178061130644942
4,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,8,1,-0.04940934779552005,0.0,-0.06741153387153408,0.0,-0.18987777766420233
4,ddim_eps,fetch_high_temp_misaligned,diffusion_internal_score,8,8,-0.0448635191339945,3.5291134388391383e-11,-0.0007231302870380881,0.0,-0.17728005929875934
4,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,1,1,-0.05258146685110541,0.0,-0.08452063214427974,0.0,-0.19350978388607576
4,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,1,8,-0.04996096041045611,7.401087306488377e-05,-0.05105599394537169,0.0,-0.18632635070872214
4,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,2,1,-0.05245031219024763,0.0,-0.08217691779463195,0.0,-0.19321751711201532
4,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,2,8,-0.048190372256226605,9.25135913311047e-06,-0.043758478782676656,0.0,-0.18618937980365335
4,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,4,1,-0.05058144941397558,0.0,-0.06601024847447169,0.0,-0.19013854079650092
4,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,4,8,-0.047502497254866306,1.445524864548511e-07,-0.04061623417516101,0.0,-0.18569208187489064
4,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,8,1,-0.05021741849185616,0.0,-0.05878496778350848,0.0,-0.18849500326439536
4,ddim_eps,fetch_high_temp_misaligned,goal_progress_heuristic,8,8,-0.04740069999890408,3.5291134388391383e-11,-0.032489825442516364,0.0,-0.1836939223107015
4,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,1,-0.05258146685110541,0.0,-0.08452063214427974,0.0,-0.19350978388607576
4,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,8,-0.04996096041045611,7.401087306488377e-05,-0.051055993945371685,0.0,-0.18632635070872214
4,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,1,-0.04274492986204054,0.0,-0.03633202569033211,0.0,-0.1840583677356676
4,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,8,-0.04230647971319806,2.7754077399331412e-05,-0.010550215061910034,0.0,-0.17908143941110785
4,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,1,-0.03707474696111496,0.0,-0.012970621940210196,0.0,-0.17959714701837237
4,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,8,-0.03817813281221915,2.1682872968227664e-06,-0.0008658461241992277,0.0,-0.17730942936076435
4,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,1,-0.03476543911271659,0.0,-0.00651536805206951,0.0,-0.17837726586045646
4,ddim_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,8,-0.03614489719687177,8.999239269039803e-09,-1.4237757755724407e-05,0.0,-0.17714950325737536
4,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,1,1,-0.05258146685110541,0.0,-0.08452063214427974,0.0,-0.19350978388607576
4,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,1,8,-0.04996096041045611,7.401087306488377e-05,-0.051055993945371685,0.0,-0.18632635070872214
4,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,2,1,-0.05556567277305069,0.0,-0.08611590627450032,0.0,-0.19406164429254294
4,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,2,8,-0.052297987999952285,0.00012026766873043612,-0.052450047594327844,0.0,-0.18669908869246413
4,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,4,1,-0.0626355669544436,0.0,-0.11449848699836718,0.0,-0.19963558037326368
4,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,4,8,-0.0537041325089192,0.00015973049753261048,-0.043896412111769284,0.0,-0.18549812766912618
4,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,8,1,-0.07145489620824194,0.0,-0.1525896262497238,0.0,-0.20674493956792292
4,ddim_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,8,8,-0.054043296537917423,0.00014417081283644065,-0.024725519288682787,0.0,-0.18205217138914373
4,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,1,1,-0.05258146685110541,0.0,-0.08452063214427974,0.0,-0.19350978388607576
4,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,1,8,-0.04996096041045611,7.401087306488377e-05,-0.051055993945371685,0.0,-0.18632635070872214
4,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,2,1,-0.042670228142172285,0.0,-0.03608934578716884,0.0,-0.18401253674994514
4,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,2,8,-0.04207787615644585,2.7754077399331412e-05,-0.010550215061910034,0.0,-0.17908143941110785
4,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,4,1,-0.036747643532114765,0.0,-0.011852019261566987,0.0,-0.17938589481855804
4,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,4,8,-0.03772686407804157,2.1682872968227664e-06,-0.0008658461241992277,0.0,-0.17730942936076435
4,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,8,1,-0.03383865994598259,0.0,-0.0033089252084611887,0.0,-0.1777717174229068
4,ddim_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,8,8,-0.03541804105863113,8.999239269039803e-09,-1.4237757755724407e-05,0.0,-0.17714950325737536
4,ddim_eps,fetch_high_temp_misaligned,random_sample_selection,1,1,-0.05258146685110541,0.0,-0.08452063214427974,0.0,-0.19350978388607576
4,ddim_eps,fetch_high_temp_misaligned,random_sample_selection,1,8,-0.04996096041045611,7.401087306488377e-05,-0.051055993945371685,0.0,-0.18632635070872214
